"","RegionID","YearBuilt","LU_desc","CountStructures"
"542","272945","0","INDUSTRIAL",49
"543","274464","0","OTHER EXEMPT",49
"544","42217","1928","RESIDENTIAL",49
"545","760928","1940","RESIDENTIAL",49
"546","761759","1930","RESIDENTIAL",49
"547","764254","0","CHURCH & CHARITABLE PROPERTY",49
"548","189838","1955","RESIDENTIAL",48
"549","190055","0","CONDOMINIUM",48
"550","21156","1960","RESIDENTIAL",48
"551","273483","2004","CONDOMINIUM",48
"552","274157","0","CHURCH & CHARITABLE PROPERTY",48
"553","43998","1984","RESIDENTIAL",48
"554","49764","1948","RESIDENTIAL",48
"555","764250","0","PUBLIC SCHOOL PROPERTY",48
"556","764254","1900","RESIDENTIAL",48
"557","16521","1959","RESIDENTIAL",47
"558","16521","1986","RESIDENTIAL",47
"559","16927","2009","RESIDENTIAL",47
"560","188830","1955","RESIDENTIAL",47
"561","189019","0","OTHER EXEMPT",47
"562","189019","2001","RESIDENTIAL",47
"563","276653","1890","RESIDENTIAL",47
"564","29210","1900","RESIDENTIAL",47
"565","29812","1961","RESIDENTIAL",47
"566","4748","1910","RESIDENTIAL",47
"567","4748","1916","RESIDENTIAL",47
"568","764248","0","INDUSTRIAL",47
"569","764254","1800","RESIDENTIAL",47
"570","764254","1986","RESIDENTIAL",47
"571","16927","1982","RESIDENTIAL",46
"572","21156","2012","RESIDENTIAL",46
"573","264176","0","APARTMENT",46
"574","274464","1918","CONDOMINIUM",46
"575","275707","1890","COMMERCIAL",46
"576","275707","1910","CONDOMINIUM",46
"577","275833","0","APARTMENT",46
"578","29748","1935","RESIDENTIAL",46
"579","29748","1986","CONDOMINIUM",46
"580","188830","1963","RESIDENTIAL",45
"581","189019","2007","RESIDENTIAL",45
"582","18995","1938","RESIDENTIAL",45
"583","22667","1928","RESIDENTIAL",45
"584","255246","0","INDUSTRIAL",45
"585","275707","0","CHURCH & CHARITABLE PROPERTY",45
"586","275707","1900","COMMERCIAL",45
"587","275707","1900","CONDOMINIUM",45
"588","275730","0","RESIDENTIAL",45
"589","275833","1928","RESIDENTIAL",45
"590","29812","1950","RESIDENTIAL",45
"591","4748","1940","RESIDENTIAL",45
"592","760929","1929","RESIDENTIAL",45
"593","760929","1939","RESIDENTIAL",45
"594","764251","0","APARTMENT",45
"595","18995","1913","RESIDENTIAL",44
"596","21156","2001","RESIDENTIAL",44
"597","26460","0","PUBLIC PROPERTY",44
"598","273483","1984","RESIDENTIAL",44
"599","275707","1900","APARTMENT",44
"600","275707","1920","RESIDENTIAL",44
"601","275941","2006","CONDOMINIUM",44
"602","276619","2002","RESIDENTIAL",44
"603","276653","0","PUBLIC PROPERTY",44
"604","29748","1967","RESIDENTIAL",44
"605","32508","1975","RESIDENTIAL",44
"606","760927","1940","RESIDENTIAL",44
"607","16521","1933","RESIDENTIAL",43
"608","16927","2013","RESIDENTIAL",43
"609","188385","1965","RESIDENTIAL",43
"610","18995","1953","RESIDENTIAL",43
"611","21156","1958","RESIDENTIAL",43
"612","272945","2004","RESIDENTIAL",43
"613","273483","2009","CONDOMINIUM",43
"614","275833","1897","RESIDENTIAL",43
"615","276653","1905","RESIDENTIAL",43
"616","396668","1989","RESIDENTIAL",43
"617","4748","1944","RESIDENTIAL",43
"618","4748","1959","RESIDENTIAL",43
"619","55451","1964","RESIDENTIAL",43
"620","763343","1920","RESIDENTIAL",43
"621","764254","1897","RESIDENTIAL",43
"622","189019","0","RESIDENTIAL/NEW CONSTRUCTION",42
"623","189019","1912","RESIDENTIAL",42
"624","21156","1975","RESIDENTIAL",42
"625","272945","1993","RESIDENTIAL",42
"626","274302","0","PUBLIC PROPERTY",42
"627","274464","1951","CONDOMINIUM",42
"628","276653","1929","CONDOMINIUM",42
"629","29812","1962","RESIDENTIAL",42
"630","29812","1965","RESIDENTIAL",42
"631","396169","1989","RESIDENTIAL",42
"632","43998","1926","RESIDENTIAL",42
"633","43998","1956","RESIDENTIAL",42
"634","49764","1923","RESIDENTIAL",42
"635","51722","1945","RESIDENTIAL",42
"636","760928","1948","RESIDENTIAL",42
"637","153287","0","INDUSTRIAL",41
"638","16927","2000","CONDOMINIUM",41
"639","189019","0","PUBLIC SCHOOL PROPERTY",41
"640","20428","1946","RESIDENTIAL",41
"641","274464","1932","CONDOMINIUM",41
"642","276653","1920","RESIDENTIAL",41
"643","43998","0","COMMERCIAL",41
"644","4748","0","PUBLIC PROPERTY",41
"645","760928","1938","RESIDENTIAL",41
"646","21156","1988","RESIDENTIAL",40
"647","22667","1926","RESIDENTIAL",40
"648","255246","0","RESIDENTIAL",40
"649","274157","2007","CONDOMINIUM",40
"650","274302","1995","CONDOMINIUM",40
"651","276619","1925","RESIDENTIAL",40
"652","29210","1889","RESIDENTIAL",40
"653","30215","1935","RESIDENTIAL",40
